Trial ID,Warning Message
IRCT20210712051854N9,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20190325043107N76,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20190325043107N76,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20190325043107N76,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20191104045328N54,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20191104045328N54,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069297N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N93,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N93,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N93,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N93,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260504069257N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260504069257N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260504069257N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260504069257N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251115068000N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251115068000N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20251115068000N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251115068000N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20191104045328N55,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20191104045328N55,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20191104045328N55,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20191104045328N55,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20191104045328N55,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251118068036N3,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251118068036N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230923059490N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20230923059490N2,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230923059490N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20230923059490N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069295N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260508069295N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260508069295N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069295N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069295N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069295N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069265N1,Warning: The &lt;results_IPD_description&gt; tag exceeded the allowed limit. It will be truncated at 1997 characters...
IRCT20260505069265N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069265N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069265N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069265N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20190325043107N75,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20190325043107N75,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20190325043107N75,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20101220005426N15,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20101220005426N15,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20101220005426N15,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120910010800N17,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20120910010800N17,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20120910010800N17,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120910010800N17,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069290N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069293N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260508069293N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069293N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069293N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069293N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069272N1,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20260505069272N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260505069272N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260505069272N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260505069272N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069272N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260505069272N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20191123045478N4,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20180719040526N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20211123053154N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20211123053154N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20211123053154N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069326N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069314N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260509069314N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069311N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069311N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20151028024760N7,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20151028024760N7,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251014067624N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251014067624N2,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251014067624N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N26,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240804062647N26,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N26,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N26,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N30,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240804062647N30,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N30,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N30,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N25,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240804062647N25,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N25,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N25,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N28,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240804062647N28,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N28,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240804062647N28,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069305N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069305N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069305N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069305N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069292N1,Warning: The &lt;results_IPD_description&gt; tag exceeded the allowed limit. It will be truncated at 1997 characters...
IRCT20260508069292N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260508069292N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069292N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069292N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069291N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260508069291N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260508069291N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069291N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251225068441N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20251225068441N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260206068774N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260206068774N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069286N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260508069286N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260508069286N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20160625028627N10,Warning: The &lt;results_IPD_description&gt; tag exceeded the allowed limit. It will be truncated at 1997 characters...
IRCT20160625028627N10,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20160625028627N10,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20160625028627N10,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20160625028627N10,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20240220061059N9,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20240220061059N9,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20161109030804N3,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20161109030804N3,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20161109030804N3,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20161109030804N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260501069222N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260501069222N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260501069222N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260509069308N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069338N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260510069338N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260510069338N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069338N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069330N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260510069330N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069330N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251209068265N1,Warning: The &lt;i_freetext&gt; tag exceeded the allowed limit. It will be truncated at 2997 characters...
IRCT20251209068265N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251209068265N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20251209068265N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20251209068265N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251209068265N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251209068265N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20210222050463N4,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20210222050463N4,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20210222050463N4,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20210222050463N4,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069342N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260511069342N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069342N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069342N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069341N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260511069341N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069341N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069341N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069337N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260510069337N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069337N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069337N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069337N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130803014251N11,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130803014251N11,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130803014251N11,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069344N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260511069344N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069344N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069344N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260512069367N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260512069367N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069359N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069359N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069349N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260511069349N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069349N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069349N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20100530004055N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20090117001556N169,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20090117001556N169,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20090117001556N170,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20090117001556N170,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20180916041051N4,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20180916041051N4,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260212068840N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N95,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N95,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N95,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20130313012810N95,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20250630066304N3,Warning: The &lt;results_IPD_description&gt; tag exceeded the allowed limit. It will be truncated at 1997 characters...
IRCT20250630066304N3,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N609,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20120215009014N609,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069353N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260511069353N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069353N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069353N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069350N1,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069350N1,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069350N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069364N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260511069364N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260511069364N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260511069364N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N608,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20120215009014N608,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069327N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260510069327N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260510069327N1,Warning: The container &lt;secondary_outcome&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260510069327N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20260506069277N1,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20260506069277N1,Warning: The &lt;i_keyword&gt; tag exceeded the allowed limit. It will be truncated at 497 characters...
IRCT20260506069277N1,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20151123025202N53,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20151123025202N53,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251227068466N2,Warning: The &lt;study_design&gt; tag exceeded the allowed limit. It will be truncated at 997 characters...
IRCT20251227068466N2,Warning: The container &lt;health_condition_code&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251227068466N2,Warning: The container &lt;health_condition_keyword&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
IRCT20251227068466N2,Warning: The container &lt;secondary_sponsor&gt; or its subtag was empty. Automatically filled with standard structure '-' to comply with the schema sequence.
